udi,product_id,type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,machine_failure,twf,hdf,pwf,osf,rnf,temp_difference,power_w,overstrain_index
239,L47418,L,297.9,308.1,1393,50.3,193,0,0,0,0,0,0,10.200000000000045,7337.493329748808,9707.9
240,L47419,L,298.0,308.2,1611,30.6,195,0,0,0,0,0,0,10.199999999999989,5162.32788023182,5967.0
241,M15100,M,298.0,308.1,1339,51.6,197,0,0,0,0,0,0,10.100000000000023,7235.339208629582,10165.2
242,L47421,L,298.0,308.1,1777,24.3,200,0,0,0,0,0,0,10.100000000000023,4521.91421779754,4860.0
243,L47422,L,298.0,308.2,1348,58.8,202,1,0,0,0,1,0,10.199999999999989,8300.33911819652,11877.599999999999
244,L47423,L,298.0,308.2,1442,44.1,204,0,0,0,0,0,0,10.199999999999989,6659.359611520428,8996.4
245,M15104,M,298.0,308.2,1395,49.1,206,0,0,0,0,0,0,10.199999999999989,7172.727267043536,10114.6
246,M15105,M,297.9,308.1,1627,31.4,209,0,0,0,0,0,0,10.200000000000045,5349.901905602153,6562.599999999999
247,L47426,L,297.9,308.1,1585,33.5,212,0,0,0,0,0,0,10.200000000000045,5560.3571974661345,7102.0
248,L47427,L,298.0,308.2,1469,45.5,214,0,0,0,0,0,0,10.199999999999989,6999.416072320499,9737.0
249,L47428,L,298.0,308.3,1362,56.8,216,1,0,0,0,1,0,10.300000000000011,8101.28780766507,12268.8
250,L47429,L,298.0,308.3,1405,56.2,218,1,0,0,0,1,0,10.300000000000011,8268.776584003455,12251.6
251,L47430,L,298.0,308.3,1662,32.7,0,0,0,0,0,0,0,10.300000000000011,5691.246419390197,0.0
252,M15111,M,298.0,308.2,1466,42.6,2,0,0,0,0,0,0,10.199999999999989,6539.916258830944,85.2
253,L47432,L,298.0,308.2,1620,35.8,5,0,0,0,0,0,0,10.199999999999989,6073.326917919787,179.0
254,L47433,L,298.0,308.2,1357,48.2,7,0,0,0,0,0,0,10.199999999999989,6849.446911013634,337.40000000000003
255,L47434,L,298.0,308.2,1514,37.9,9,0,0,0,0,0,0,10.199999999999989,6008.882380619149,341.09999999999997
256,L47435,L,298.0,308.2,1489,40.4,11,0,0,0,0,0,0,10.199999999999989,6299.479701076205,444.4
257,L47436,L,298.1,308.3,1331,63.0,13,0,0,0,0,0,0,10.199999999999989,8781.06562604883,819.0
258,L47437,L,298.0,308.0,1615,29.5,15,0,0,0,0,0,0,10.0,4989.110933288391,442.5
259,L47438,L,298.1,308.2,1482,37.9,17,0,0,0,0,0,0,10.099999999999966,5881.878261610025,644.3
260,M15119,M,298.1,308.2,1420,63.9,19,1,0,0,1,0,0,10.099999999999966,9502.061140047688,1214.1
261,M15120,M,298.2,308.3,1522,49.1,22,0,0,0,0,0,0,10.100000000000023,7825.728244043198,1080.2
262,L47441,L,298.1,308.2,1654,32.1,25,0,0,0,0,0,0,10.099999999999966,5559.927846470144,802.5
263,M15122,M,298.1,308.2,1736,26.8,27,0,0,0,0,0,0,10.099999999999966,4872.065662991147,723.6
264,M15123,M,298.0,308.1,1587,32.3,30,0,0,0,0,0,0,10.100000000000023,5367.945119409272,968.9999999999999
265,L47444,L,298.1,308.2,1390,47.5,33,0,0,0,0,0,0,10.099999999999966,6914.121831775536,1567.5
266,L47445,L,298.0,308.1,1454,37.1,35,0,0,0,0,0,0,10.100000000000023,5648.9396383218545,1298.5
267,H29680,H,298.0,308.1,1440,43.7,37,0,0,0,0,0,0,10.100000000000023,6589.80475016995,1616.9
268,L47447,L,297.9,308.0,1954,21.1,42,0,0,0,0,0,0,10.100000000000023,4317.532671730501,886.2
269,H29682,H,297.9,308.0,1800,24.8,44,0,0,0,0,0,0,10.100000000000023,4674.689868541612,1091.2
270,L47449,L,298.0,308.0,1524,37.0,49,0,0,0,0,0,0,10.0,5904.937551687375,1813.0
271,H29684,H,298.0,308.0,1520,39.6,51,0,0,0,0,0,0,10.0,6303.291500162561,2019.6000000000001
272,M15131,M,298.1,308.1,1452,40.8,56,0,0,0,0,0,0,10.0,6203.765844896836,2284.7999999999997
273,L47452,L,298.1,308.1,1484,40.4,59,0,0,0,0,0,0,10.0,6278.326310542034,2383.6
274,L47453,L,298.1,308.0,1426,46.0,61,0,0,0,0,0,0,9.899999999999977,6869.197056829202,2806.0
275,L47454,L,298.1,308.0,1652,28.5,63,0,0,0,0,0,0,9.899999999999977,4930.415510543821,1795.5
276,L47455,L,298.0,308.0,1401,54.7,65,0,0,0,0,0,0,10.0,8025.16701766859,3555.5
277,M15136,M,298.0,307.9,1750,26.6,67,0,0,0,0,0,0,9.899999999999977,4874.704600820162,1782.2
278,H29691,H,298.0,308.0,1479,50.7,70,0,0,0,0,0,0,10.0,7852.442253574224,3549.0
279,M15138,M,298.0,308.0,1620,29.4,75,0,0,0,0,0,0,10.0,4987.5924968391555,2205.0
280,L47459,L,298.0,308.1,1819,23.4,78,0,0,0,0,0,0,10.100000000000023,4457.35448876627,1825.1999999999998
281,M15140,M,298.1,308.1,1456,43.7,80,0,0,0,0,0,0,10.0,6663.024802949616,3496.0
282,L47461,L,298.1,308.0,1626,36.5,83,0,0,0,0,0,0,9.899999999999977,6215.012746596687,3029.5
283,M15142,M,298.1,308.1,1390,49.8,85,0,0,0,0,0,0,10.0,7248.910888893089,4233.0
284,L47463,L,298.2,308.2,1469,43.0,88,0,0,0,0,0,0,10.0,6614.832771643549,3784.0
285,L47464,L,298.2,308.3,2051,19.2,90,0,0,0,0,0,0,10.100000000000023,4123.780180808106,1728.0
286,L47465,L,298.2,308.3,1568,36.0,92,0,0,0,0,0,0,10.100000000000023,5911.2207369945545,3312.0
287,L47466,L,298.2,308.3,1589,33.2,94,0,0,0,0,0,0,10.100000000000023,5524.4697373866275,3120.8
288,L47467,L,298.2,308.3,1805,31.6,96,0,0,0,0,0,0,10.100000000000023,5973.005392515153,3033.6000000000004
289,H29702,H,298.2,308.4,1385,42.2,98,0,0,0,0,0,0,10.199999999999989,6120.555527478755,4135.6
290,L47469,L,298.1,308.4,1436,46.7,103,0,0,0,0,0,0,10.299999999999955,7022.632442030527,4810.1
291,L47470,L,298.1,308.4,1438,45.6,105,0,0,0,0,0,0,10.299999999999955,6866.767558510426,4788.0
292,L47471,L,298.0,308.3,1473,42.6,107,0,0,0,0,0,0,10.300000000000011,6571.143689807626,4558.2
293,L47472,L,298.1,308.4,1335,40.2,109,0,0,0,0,0,0,10.299999999999955,5619.9950980067815,4381.8
294,H29707,H,298.1,308.5,1392,44.8,111,0,0,0,0,0,0,10.399999999999977,6530.491480870174,4972.799999999999
295,M15154,M,298.1,308.5,1372,51.1,116,0,0,0,0,0,0,10.399999999999977,7341.81825563525,5927.6
296,M15155,M,298.1,308.6,1716,30.7,119,0,0,0,0,0,0,10.5,5516.76236340982,3653.2999999999997
297,L47476,L,298.0,308.5,1395,46.2,122,0,0,0,0,0,0,10.5,6749.083497706953,5636.400000000001
298,L47477,L,298.0,308.5,1713,25.3,124,0,0,0,0,0,0,10.5,4538.438995155423,3137.2000000000003
299,H29712,H,297.9,308.5,2129,18.7,126,0,0,0,0,0,0,10.600000000000023,4169.13430675043,2356.2
300,M15159,M,297.8,308.3,1567,35.6,131,0,0,0,0,0,0,10.5,5841.812483301244,4663.6
301,L47480,L,297.8,308.4,1622,38.3,134,0,0,0,0,0,0,10.599999999999966,6505.463459396576,5132.2
302,L47481,L,297.7,308.4,1740,27.1,136,0,0,0,0,0,0,10.699999999999989,4937.9553329124365,3685.6000000000004
303,H29716,H,297.8,308.4,1512,35.1,138,0,0,0,0,0,0,10.599999999999966,5557.603067906488,4843.8
304,M15163,M,297.8,308.4,1479,43.5,143,0,0,0,0,0,0,10.599999999999966,6737.30252525599,6220.5
305,L47484,L,297.8,308.4,1737,27.5,146,0,0,0,0,0,0,10.599999999999966,5002.200902678348,4015.0
306,L47485,L,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,10.599999999999966,4280.608486075308,2841.6
307,L47486,L,297.8,308.4,1374,47.1,150,0,0,0,0,0,0,10.599999999999966,6776.98084047083,7065.0
308,M15167,M,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,10.599999999999966,6051.9012560223055,5563.2
309,L47488,L,297.9,308.5,1305,47.2,155,0,0,0,0,0,0,10.600000000000023,6450.3180363505635,7316.0
310,M15169,M,297.9,308.5,1449,40.8,157,0,0,0,0,0,0,10.600000000000023,6190.94814687019,6405.599999999999
311,H29724,H,298.0,308.6,1526,41.8,160,0,0,0,0,0,0,10.600000000000023,6679.738075866713,6688.0
312,M15171,M,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,10.600000000000023,6710.159164728975,7276.5
313,L47492,L,297.9,308.6,1468,36.0,168,0,0,0,0,0,0,10.700000000000045,5534.22961856378,6048.0
314,L47493,L,298.0,308.6,1313,50.8,170,0,0,0,0,0,0,10.600000000000023,6984.849554383353,8636.0
315,M15174,M,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,10.600000000000023,7215.191127744558,9116.0
316,L47495,L,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,10.5,6998.1699072345755,7105.0
317,L47496,L,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,10.599999999999966,5959.056721133215,5876.400000000001
318,L47497,L,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,10.599999999999966,5011.259161496198,5083.599999999999
319,L47498,L,297.8,308.4,1512,39.9,181,0,0,0,0,0,0,10.599999999999966,6317.617162662929,7221.9
320,L47499,L,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,10.599999999999966,5418.744672617819,5874.3
321,H29734,H,297.8,308.4,1550,38.2,185,0,0,0,0,0,0,10.599999999999966,6200.456700635055,7067.000000000001
322,L47501,L,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,10.599999999999966,5166.349118828414,6175.0
323,L47502,L,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,10.699999999999989,6065.368216530694,7680.0
324,L47503,L,297.8,308.5,1561,46.3,194,0,0,0,0,0,0,10.699999999999989,7568.546997444824,8982.199999999999
325,M15184,M,297.8,308.5,1488,41.9,196,0,0,0,0,0,0,10.699999999999989,6528.983516396451,8212.4
326,L47505,L,297.8,308.5,1699,27.8,199,0,0,0,0,0,0,10.699999999999989,4946.144417762795,5532.2
327,L47506,L,297.7,308.5,1501,41.4,201,0,0,0,0,0,0,10.800000000000011,6507.432190792825,8321.4
328,L47507,L,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,10.800000000000011,8152.338688285906,11510.1
329,H29742,H,297.6,308.4,1703,31.4,205,0,0,0,0,0,0,10.799999999999955,5599.80512921971,6437.0
330,H29743,H,297.7,308.5,1720,29.9,210,0,0,0,0,0,0,10.800000000000011,5385.527566293862,6279.0
331,M15190,M,297.6,308.4,1398,41.9,215,0,0,0,0,0,0,10.799999999999955,6134.085319840214,9008.5
332,M15191,M,297.6,308.4,1391,51.9,218,0,0,0,0,0,0,10.799999999999955,7560.022809378085,11314.199999999999
333,M15192,M,297.6,308.3,1538,40.2,0,0,0,0,0,0,0,10.699999999999989,6474.571131636277,0.0
334,L47513,L,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,10.699999999999989,5398.418568149093,93.9
335,M15194,M,297.5,308.1,1469,44.8,5,0,0,0,0,0,0,10.600000000000023,6891.732748130952,224.0
336,L47515,L,297.4,308.1,1749,25.9,8,0,0,0,0,0,0,10.700000000000045,4743.710659140979,207.2
337,M15196,M,297.6,308.2,1995,20.5,10,0,0,0,0,0,0,10.599999999999966,4282.776185006285,205.0
338,L47517,L,297.6,308.3,1742,27.7,13,0,0,0,0,0,0,10.699999999999989,5053.084231690991,360.09999999999997
339,L47518,L,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,10.699999999999989,6252.460531027478,573.0
340,M15199,M,297.5,308.2,1713,32.2,17,0,0,0,0,0,0,10.699999999999989,5776.195084743265,547.4000000000001
341,L47520,L,297.4,308.1,1474,39.4,20,0,0,0,0,0,0,10.700000000000045,6081.662610427313,788.0
342,M15201,M,297.4,308.2,1530,32.6,22,0,0,0,0,0,0,10.800000000000011,5223.21194585839,717.2
343,L47522,L,297.4,308.2,1471,46.5,25,0,0,0,0,0,0,10.800000000000011,7162.988329817407,1162.5
344,L47523,L,297.5,308.3,1388,48.6,27,0,0,0,0,0,0,10.800000000000011,7064.059577155866,1312.2
345,M15204,M,297.5,308.2,2448,13.8,29,0,0,0,0,0,0,10.699999999999989,3537.684655354394,400.20000000000005
346,L47525,L,297.5,308.3,1585,32.9,32,0,0,0,0,0,0,10.800000000000011,5460.768710347338,1052.8
347,M15206,M,297.5,308.3,1459,45.2,34,0,0,0,0,0,0,10.800000000000011,6905.932746925179,1536.8000000000002
348,L47527,L,297.5,308.3,1544,40.8,37,0,0,0,0,0,0,10.800000000000011,6596.84191771399,1509.6
349,L47528,L,297.6,308.3,1617,31.7,39,0,0,0,0,0,0,10.699999999999989,5367.819455703128,1236.3
350,L47529,L,297.6,308.3,1595,34.3,41,0,0,0,0,0,0,10.699999999999989,5729.060722963905,1406.3
351,H29764,H,297.6,308.3,1400,44.3,43,0,0,0,0,0,0,10.699999999999989,6494.719212521298,1904.8999999999999
352,M15211,M,297.6,308.4,1611,31.0,48,0,0,0,0,0,0,10.799999999999955,5229.809290430929,1488.0
353,M15212,M,297.6,308.4,1507,46.0,51,0,0,0,0,0,0,10.799999999999955,7259.3828644050545,2346.0
354,H29767,H,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,10.800000000000011,5259.026102109314,1620.0
355,L47534,L,297.6,308.3,1658,34.3,59,0,0,0,0,0,0,10.699999999999989,5955.349641801979,2023.6999999999998
356,L47535,L,297.6,308.3,1623,36.9,61,0,0,0,0,0,0,10.699999999999989,6271.529998434768,2250.9
357,M15216,M,297.6,308.4,1398,48.9,63,0,0,0,0,0,0,10.799999999999955,7158.872843441204,3080.7
358,L47537,L,297.6,308.4,1517,34.2,66,0,0,0,0,0,0,10.799999999999955,5433.007503265117,2257.2000000000003
359,M15218,M,297.6,308.3,1467,36.7,68,0,0,0,0,0,0,10.699999999999989,5637.99642391185,2495.6000000000004
360,M15219,M,297.6,308.3,1567,34.6,71,0,0,0,0,0,0,10.699999999999989,5677.716627028738,2456.6
361,M15220,M,297.5,308.3,1521,38.2,74,0,0,0,0,0,0,10.800000000000011,6084.4481559134965,2826.8
362,L47541,L,297.5,308.3,1596,36.8,77,0,0,0,0,0,0,10.800000000000011,6150.484433491953,2833.6
363,H29776,H,297.6,308.3,1640,30.9,79,0,0,0,0,0,0,10.699999999999989,5306.778310443879,2441.1
364,L47543,L,297.6,308.3,1438,47.8,84,0,0,0,0,0,0,10.699999999999989,7198.058975806981,4015.2
365,L47544,L,297.6,308.4,1407,55.2,86,0,0,0,0,0,0,10.799999999999955,8133.206389025544,4747.2
366,L47545,L,297.6,308.4,1353,57.5,88,0,0,0,0,0,0,10.799999999999955,8146.935148921731,5060.0
367,M15226,M,297.6,308.5,1552,40.9,90,0,0,0,0,0,0,10.899999999999977,6647.274951779618,3681.0
368,M15227,M,297.6,308.4,1569,38.3,93,0,0,0,0,0,0,10.799999999999955,6292.892828479178,3561.8999999999996
369,L47548,L,297.5,308.4,1489,39.5,96,0,0,0,0,0,0,10.899999999999977,6159.144757240349,3792.0
370,H29783,H,297.5,308.4,1587,36.1,98,0,0,0,0,0,0,10.899999999999977,5999.468074633892,3537.8
371,M15230,M,297.5,308.3,1622,37.2,103,0,0,0,0,0,0,10.800000000000011,6318.622472312079,3831.6000000000004
372,L47551,L,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,10.899999999999977,6399.675562774695,4038.6000000000004
373,M15232,M,297.4,308.3,1405,51.7,108,0,0,0,0,0,0,10.900000000000034,7606.6859322594055,5583.6
374,L47553,L,297.4,308.3,1412,42.0,111,0,0,0,0,0,0,10.900000000000034,6210.300357616303,4662.0
375,L47554,L,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,10.900000000000034,6443.720691778024,4859.0
376,L47555,L,297.4,308.2,1533,37.4,115,0,0,0,0,0,0,10.800000000000011,6004.023383981596,4301.0
377,M15236,M,297.4,308.2,1401,51.9,117,0,0,0,0,0,0,10.800000000000011,7614.3723622851885,6072.3
378,M15237,M,297.4,308.2,1424,53.9,120,0,0,0,0,0,0,10.800000000000011,8037.6181965523165,6468.0
379,L47558,L,297.3,308.2,1754,29.4,123,0,0,0,0,0,0,10.899999999999977,5400.146444108566,3616.2
380,L47559,L,297.3,308.2,1754,26.8,125,0,0,0,0,0,0,10.899999999999977,4922.582472860871,3350.0
381,L47560,L,297.5,308.3,2564,12.8,127,1,0,0,1,0,0,10.800000000000011,3436.8185872231384,1625.6000000000001
382,L47561,L,297.5,308.5,1546,40.4,129,0,0,0,0,0,0,11.0,6540.628353165757,5211.599999999999
383,L47562,L,297.5,308.5,1335,48.0,131,0,0,0,0,0,0,11.0,6710.441908067798,6288.0
384,M15243,M,297.5,308.6,1842,27.0,133,0,0,0,0,0,0,11.100000000000023,5208.132301121159,3591.0
385,L47564,L,297.5,308.5,1712,26.8,136,0,0,0,0,0,0,11.0,4804.709916498181,3644.8
386,M15245,M,297.6,308.6,1414,45.4,138,0,0,0,0,0,0,11.0,6722.547511759631,6265.2
387,L47566,L,297.6,308.7,1319,50.9,141,0,0,0,0,0,0,11.099999999999966,7030.580671444109,7176.9
388,L47567,L,297.7,308.7,1249,60.4,143,0,0,0,0,0,0,11.0,7900.016438325084,8637.199999999999
389,L47568,L,297.6,308.7,1455,48.2,145,0,0,0,0,0,0,11.099999999999966,7344.101146296859,6989.0
390,M15249,M,297.6,308.7,1408,54.8,147,0,0,0,0,0,0,11.099999999999966,8080.008753424756,8055.599999999999
391,L47570,L,297.6,308.7,1460,46.7,150,0,0,0,0,0,0,11.099999999999966,7140.002343568643,7005.0
392,L47571,L,297.6,308.6,1491,38.1,152,0,0,0,0,0,0,11.0,5948.825601058024,5791.2
393,M15252,M,297.6,308.5,1490,43.4,154,0,0,0,0,0,0,10.899999999999977,6771.807684567919,6683.599999999999
394,M15253,M,297.5,308.4,1350,52.2,157,0,0,0,0,0,0,10.899999999999977,7379.601143282423,8195.4
395,L47574,L,297.5,308.4,1528,39.9,160,0,0,0,0,0,0,10.899999999999977,6384.470254331321,6384.0
396,L47575,L,297.4,308.3,1571,37.7,162,0,0,0,0,0,0,10.900000000000034,6202.205520545554,6107.400000000001
397,L47576,L,297.4,308.3,1490,42.6,164,0,0,0,0,0,0,10.900000000000034,6646.981736465284,6986.400000000001
398,M15257,M,297.4,308.3,1774,28.9,166,0,0,0,0,0,0,10.900000000000034,5368.8352373277885,4797.4
399,H29812,H,297.4,308.3,1502,43.6,169,0,0,0,0,0,0,10.900000000000034,6857.803547472184,7368.400000000001
400,L47579,L,297.4,308.4,1392,49.7,174,0,0,0,0,0,0,11.0,7244.763986590351,8647.800000000001
401,L47580,L,297.4,308.5,2100,16.9,176,0,0,0,0,0,0,11.100000000000023,3716.504109196725,2974.3999999999996
402,L47581,L,297.5,308.5,1722,30.4,178,0,0,0,0,0,0,11.0,5481.953516808045,5411.2
403,L47582,L,297.4,308.6,1678,32.3,180,0,0,0,0,0,0,11.200000000000045,5675.747895632487,5813.999999999999
404,L47583,L,297.3,308.6,1273,59.8,182,0,0,0,0,0,0,11.300000000000011,7971.833246386147,10883.6
405,L47584,L,297.3,308.6,1297,45.9,184,0,0,0,0,0,0,11.300000000000011,6234.207877710121,8445.6
406,L47585,L,297.3,308.5,1350,57.6,186,0,0,0,0,0,0,11.199999999999989,8143.008158104743,10713.6
407,L47586,L,297.4,308.6,1439,51.9,188,0,0,0,0,0,0,11.200000000000045,7820.900663332181,9757.199999999999
408,M15267,M,297.4,308.5,1600,42.1,190,0,0,0,0,0,0,11.100000000000023,7053.922704860282,7999.0
409,M15268,M,297.4,308.6,1434,44.4,193,0,0,0,0,0,0,11.200000000000045,6667.464920566689,8569.199999999999
410,L47589,L,297.4,308.6,1459,41.3,196,0,0,0,0,0,0,11.200000000000045,6310.066868318802,8094.799999999999
411,M15270,M,297.5,308.6,1472,44.9,198,0,0,0,0,0,0,11.100000000000023,6921.221831172649,8890.199999999999
412,L47591,L,297.5,308.7,1429,44.3,201,0,0,0,0,0,0,11.199999999999989,6629.252681923525,8904.3
413,L47592,L,297.5,308.6,1388,48.2,203,0,0,0,0,0,0,11.100000000000023,7005.91916911343,9784.6
414,L47593,L,297.4,308.4,1573,34.5,205,0,0,0,0,0,0,11.0,5682.984030711256,7072.5
415,L47594,L,297.4,308.4,1588,32.5,207,0,0,0,0,0,0,11.0,5404.58656172564,6727.5
416,L47595,L,297.5,308.4,1511,42.8,209,0,0,0,0,0,0,10.899999999999977,6772.310339392492,8945.199999999999
417,L47596,L,297.4,308.5,1495,37.8,211,0,0,0,0,0,0,11.100000000000023,5917.818081567092,7975.799999999999
418,L47597,L,297.4,308.4,1394,50.1,213,0,0,0,0,0,0,11.0,7313.564865703967,10671.300000000001
419,L47598,L,297.4,308.4,2151,17.7,0,0,0,0,0,0,0,11.0,3986.96382074427,0.0
420,M15279,M,297.3,308.3,1501,38.2,2,0,0,0,0,0,0,11.0,6004.442263002076,76.4
421,M15280,M,297.3,308.3,1301,39.6,5,0,0,0,0,0,0,11.0,5395.119895862823,198.0
422,M15281,M,297.3,308.3,1657,31.1,8,0,0,0,0,0,0,11.0,5396.491724654891,248.8
423,L47602,L,297.3,308.3,1333,55.2,11,0,0,0,0,0,0,11.0,7705.447133312758,607.2
424,L47603,L,297.3,308.3,1484,43.9,13,0,0,0,0,0,0,11.0,6822.240718633547,570.6999999999999
425,L47604,L,297.3,308.4,1430,45.7,15,0,0,0,0,0,0,11.099999999999966,6843.540716824886,685.5
426,M15285,M,297.3,308.4,1665,28.9,17,0,0,0,0,0,0,11.099999999999966,5038.957536725348,491.29999999999995
427,L47606,L,297.4,308.5,1501,44.9,20,0,0,0,0,0,0,11.100000000000023,7057.577424313958,898.0
428,M15287,M,297.5,308.5,1496,42.2,22,0,0,0,0,0,0,11.0,6611.083804410265,928.4000000000001
429,M15288,M,297.6,308.6,1595,36.9,25,0,0,0,0,0,0,11.0,6163.333547445135,922.5
430,L47609,L,297.5,308.6,1208,62.3,28,0,0,0,0,0,0,11.100000000000023,7881.041218697402,1744.3999999999999
431,L47610,L,297.5,308.6,1596,37.1,30,0,0,0,0,0,0,11.100000000000023,6200.624252243247,1113.0
432,L47611,L,297.5,308.5,1446,41.9,32,0,0,0,0,0,0,11.0,6344.697691336874,1340.8
433,M15292,M,297.6,308.5,1466,39.7,34,0,0,0,0,0,0,10.899999999999977,6094.710691915223,1349.8000000000002
434,M15293,M,297.6,308.5,1848,23.7,37,0,0,0,0,0,0,10.899999999999977,4586.473946828811,876.9
435,M15294,M,297.5,308.5,1484,44.7,40,0,0,0,0,0,0,11.0,6946.564011911607,1788.0
436,L47615,L,297.4,308.3,1493,41.2,43,0,0,0,0,0,0,10.900000000000034,6441.479689018464,1771.6000000000001
437,L47616,L,297.3,308.3,1504,36.3,45,0,0,0,0,0,0,11.0,5717.195974708849,1633.4999999999998
438,L47617,L,297.3,308.3,1538,38.5,47,0,0,0,0,0,0,11.0,6200.770859900414,1809.5
439,L47618,L,297.4,308.4,1341,52.2,49,0,0,0,0,0,0,11.0,7330.403802327207,2557.8
440,M15299,M,297.4,308.3,1535,34.6,51,0,0,0,0,0,0,10.900000000000034,5561.77091416025,1764.6000000000001
441,L47620,L,297.4,308.5,1389,39.2,54,0,0,0,0,0,0,11.100000000000023,5701.865002559331,2116.8
442,H29855,H,297.5,308.5,1393,46.6,56,0,0,0,0,0,0,11.0,6797.7572398865705,2609.6
443,L47622,L,297.4,308.5,1399,61.5,61,1,0,0,1,0,0,11.100000000000023,9009.930650862847,3751.5
444,H29857,H,297.4,308.5,1469,45.1,63,0,0,0,0,0,0,11.100000000000023,6937.882744212187,2841.3
445,L47624,L,297.4,308.4,1582,37.2,68,0,0,0,0,0,0,11.0,6162.7994766940255,2529.6000000000004
446,L47625,L,297.5,308.6,1793,26.7,70,0,0,0,0,0,0,11.100000000000023,5013.259308818984,1869.0
447,L47626,L,297.5,308.6,1452,39.0,72,0,0,0,0,0,0,11.100000000000023,5930.070292916093,2808.0
448,M15307,M,297.6,308.7,1376,59.9,74,0,0,0,0,0,0,11.099999999999966,8631.253544374644,4432.599999999999
449,L47628,L,297.5,308.6,1552,44.9,77,0,0,0,0,0,0,11.100000000000023,7297.375191562467,3457.2999999999997
450,L47629,L,297.6,308.7,1622,37.9,79,0,0,0,0,0,0,11.099999999999966,6437.52128227494,2994.1
451,M15310,M,297.6,308.7,1419,41.7,81,0,0,0,0,0,0,11.099999999999966,6196.508765867044,3377.7000000000003
452,H29865,H,297.5,308.6,1440,46.1,84,0,0,0,0,0,0,11.100000000000023,6951.716223863494,3872.4
453,M15312,M,297.4,308.6,1643,31.0,89,0,0,0,0,0,0,11.200000000000045,5333.6912875096305,2759.0
454,L47633,L,297.4,308.7,1510,36.2,92,0,0,0,0,0,0,11.300000000000011,5724.191254350843,3330.4
455,L47634,L,297.4,308.7,1468,46.6,94,0,0,0,0,0,0,11.300000000000011,7163.752784029782,4380.400000000001
456,L47635,L,297.4,308.7,1429,57.4,96,0,0,0,0,0,0,11.300000000000011,8589.596025788043,5510.4
457,H29870,H,297.3,308.7,1478,47.6,98,0,0,0,0,0,0,11.399999999999977,7367.3279879823995,4664.8
458,L47637,L,297.4,308.6,1276,53.6,103,0,0,0,0,0,0,11.200000000000045,7162.161043751963,5520.8
459,L47638,L,297.3,308.6,1486,42.6,105,0,0,0,0,0,0,11.300000000000011,6629.137490192894,4473.0
460,L47639,L,297.4,308.6,1476,42.3,107,0,0,0,0,0,0,11.200000000000045,6538.156966944933,4526.099999999999
461,H29874,H,297.3,308.6,1431,42.0,109,0,0,0,0,0,0,11.300000000000011,6293.866722201791,4578.0
462,L47641,L,297.4,308.7,1402,40.2,114,0,0,0,0,0,0,11.300000000000011,5902.047286446073,4582.8
463,L47642,L,297.4,308.7,1433,43.4,116,0,0,0,0,0,0,11.300000000000011,6512.751954352903,5034.4
464,L47643,L,297.4,308.7,2874,4.2,118,1,0,0,1,0,0,11.300000000000011,1264.0512200983892,495.6
465,L47644,L,297.3,308.6,1511,35.7,120,0,0,0,0,0,0,11.300000000000011,5648.866334493271,4284.0
466,M15325,M,297.3,308.6,1456,42.9,122,0,0,0,0,0,0,11.300000000000011,6541.047232186236,5233.8
467,L47646,L,297.2,308.5,1550,41.5,125,0,0,0,0,0,0,11.300000000000011,6736.098248072114,5187.5
468,L47647,L,297.2,308.5,2182,16.5,127,0,0,0,0,0,0,11.300000000000011,3770.2253435731104,2095.5
469,L47648,L,297.3,308.7,1619,31.6,129,0,0,0,0,0,0,11.399999999999977,5357.504559823841,4076.4
470,M15329,M,297.3,308.8,1586,32.7,131,0,0,0,0,0,0,11.5,5430.996883966819,4283.700000000001
471,H29884,H,297.3,308.8,1499,44.2,134,0,0,0,0,0,0,11.5,6938.291151257154,5922.8
472,H29885,H,297.3,308.8,1419,42.4,139,0,0,0,0,0,0,11.5,6300.526898627401,5893.599999999999
473,M15332,M,297.4,309.0,1497,41.8,144,0,0,0,0,0,0,11.600000000000023,6552.7967887106615,6019.2
474,M15333,M,297.4,309.0,1520,37.0,147,0,0,0,0,0,0,11.600000000000023,5889.439027929665,5439.0
475,L47654,L,297.4,309.1,1478,49.8,150,0,0,0,0,0,0,11.700000000000045,7707.834743729484,7470.0
476,L47655,L,297.4,309.1,1380,41.1,152,0,0,0,0,0,0,11.700000000000045,5939.495070876863,6247.2
